FN1	LMNB1	39.6314338350746	961161
NCOA1	PPARG	39.57910930760505	323234
NOTCH2	SMAD1	39.33960646197191	233607
CTNNA1	CTNND1	39.2356450171732	230123
RANBP2	TAF1	39.13181734687697	2292136
IRS1	JAK1	39.117852626353006	734423
BCAR1	PXN	38.97676237725966	252114
CREBBP	NUP98	38.94345190018748	1946925
EIF4A1	EIF4G1	38.835673372818746	116942
FN1	MYH9	38.537412990622215	1962381
CDK4	PPP1CA	38.53050346886414	16306
EZH2	PLEC	38.50221764195541	1298048
HSP90AA1	HSP90AB1	38.24076462078568	109300
HNRNPA1	HSP90AA1	38.23852120987904	74815
NCOA2	VDR	38.16518072363232	262423
NUP214	NXF1	38.14240478991303	679152
EP300	RARA	38.08623601082121	352600
NCOA1	TEAD2	38.06634893677523	275977
JAG1	NOTCH1	38.03440227529174	1350954
PLEC	SPTA1	38.029779279077104	7934640
RUVBL2	SUV39H1	37.963205164447146	84572
NCOA1	PPARA	37.940793010841446	352084
RPA1	XRCC5	37.911281249216245	193921
ACTN2	DLG1	37.82453772162734	197904
HSP90AA1	TEAD2	37.749381705126126	72985
IKBKB	IRS1	37.627081113768895	475543
EP300	KAT6A	37.61323470712885	2144495
EZH2	MAPKAPK3	37.60852892636973	56494
RPA1	XRCC6	37.479466075639664	181406
CASP8	XIAP	37.4529875242298	149799
RARA	SUV39H1	37.41331843342658	68136
IKBKB	KEAP1	37.35881917122683	263757
KAT8	OGT	37.19029862433126	67394
EGFR	EPRS	37.171367909326875	755535
LCK	NR3C1	37.12033051547678	203424
CBLB	KIT	37.08381181944259	394743
NCOA2	THRA	36.98296242675934	183079
EIF4A1	ESR1	36.980305114996014	52418
FN1	TLN1	36.94647172954183	2551836
SMARCA4	STK11	36.9073322555646	150846
ISG15	PRDX6	36.893199885196964	18779
AKT1	HSP90AA1	36.85413693187087	129440
TRAF6	XIAP	36.845557508587945	140124
LCK	PIK3R1	36.837957837618376	139968
KAT2A	SREBF1	36.835809842638724	337412
EPHA2	HSP90AA1	36.799557630864825	212735
SPTA1	SPTB	36.77345606401701	3341385
JAK2	PTK2	36.52857129726192	353284
APC	NUP214	36.51243764955797	3234525
NOTCH1	PIK3CA	36.425204665234446	660484
FN1	RPA1	36.40529214865285	750099
NR1H3	PPARA	36.26188841209944	54027
COL1A1	PDGFA	36.227359842938554	163943
EGFR	SLC3A2	36.13937953263712	227571
PLCG1	VAV1	36.11139678688639	533586
FANCM	RPA1	36.10870292051834	550079
EZH2	P4HB	36.086820430198685	110369
EGFR	IGF1R	36.0661771285516	717753
JUN	NCOA1	36.06557182365307	199661
HNRNPA1	SNRNP200	35.92384188886082	219671
ABL1	SPTA1	35.86300014694899	1295282
CASP8	NR1H4	35.838857579408796	108795
NCOA1	THRA	35.76308706350923	191697
BRCA2	SIRT1	35.76291304835783	933353
BRCA2	RPA1	35.66693643525224	1036879
AKT2	SKI	35.62745275275719	114259
CUL3	DCTN1	35.5391916006661	275493
CAMK2A	DLG1	35.52448909909768	86508
EGFR	NEDD4	35.48762805184188	493059
EGFR	PLCG1	35.48433156038351	743067
BCAR1	MMP14	35.47843625419955	305909
E2F4	SLC3A2	35.45806479620569	73497
CREBBP	KAT6A	35.40243066075293	2051795
PDGFRB	VAV1	35.326439626678024	496844
HSP90AA1	JAK1	35.32576268112177	244230
CALR	KCNH2	35.3237609441976	180173
EP300	NR3C1	35.21071328312837	906296
DDX20	EGFR	35.18392049422167	457614
EPRS	EZH2	35.14666400090963	277825
HDAC1	NFKB2	35.145390036657346	135036
RBL1	SMARCA4	35.12710064967058	520532
BTK	FLNA	35.12199593742869	822388
NCOA1	SMARCA4	35.08117396702107	864973
C19orf40	FANCM	35.07172184710171	241384
RANBP2	RANGAP1	35.01581482159702	984837
CASP6	CASP8	34.954242821447	76275
ESR1	ESR2	34.9378508534046	166945
DOCK2	VAV1	34.8909025485284	598530
CBLB	SH3KBP1	34.81996218181152	188748
EIF4G1	FN1	34.80385997889948	1788159
PIK3R1	SOS1	34.75691760240824	304839
KIT	PIK3R1	34.667185304397776	278688
JAK1	PLCG1	34.61940090474934	713536
CBLB	EGFR	34.6135317179839	467799
EIF4G1	EIF4G3	34.58551484942603	1067826
FYN	JAK2	34.55078532364786	124893
AIMP2	EIF4G1	34.52762583840848	223828
EPRS	LGR4	34.48811726404216	614795
NCOA2	NR3C1	34.43660570417825	634920
FUS	RPA1	34.22406626349462	124478
NCOA1	RORA	34.211720542269035	221758
ITGA4	SDCBP	34.07433063317859	136851
SIRT1	SUV39H1	34.06905584564856	109784
CD44	FN1	34.06846916981442	187035
EZH2	PPARG	34.057492883766415	85794
EGFR	JUP	34.0374880218983	381032
CD44	EGFR	34.03338849810939	83381
ERBB4	TAB2	33.994702783606954	310362
CREBBP	EPAS1	33.9926261677835	986225
NFKB1	NOTCH1	33.90785756389599	1074667
HSP90AA1	SNRNP200	33.89930243022491	273415
NR3C1	SUMO1	33.88614049289487	15584
EGFR	TLN1	33.78334073452359	1137724
EP300	PPARG	33.76892734274071	440626
LIG4	XRCC5	33.75118189416776	314450
AKT2	XIAP	33.74331339719134	82496
CALR	PDIA3	33.711892540472775	83927
ABL1	JAK1	33.65565315719249	553853
HSP90AA1	IKBKB	33.63617355549124	158180
NEDD4	UBE2D1	33.61541200619183	30900
HNRNPL	PLEC	33.59237123093746	1263904
EGFR	STAT1	33.586379749387675	468740
CREBBP	POT1	33.58072544525032	685105
CREBBP	TLR2	33.56370872662444	1058045
IKBKB	RIPK1	33.37864062554689	208906
BCAR1	VCL	33.33565033649373	289030
MAP3K3	TRAF6	33.288764979438895	121722
EGFR	EIF2B5	33.27787381607072	425262
EIF4G1	PTBP1	33.26675066269587	358934
HSP90AA1	PPARA	33.24631733950309	93085
KEAP1	RBX1	33.21908138414027	6118
EP300	PGR	33.20854860048371	360434
HSP90AA1	HSPA1B	33.199551194798914	675930
IKBKB	NFKB1	33.101727402711276	310662
FN1	HSP90AA1	33.09714688994795	570495
AKT1	CREBBP	33.057192494206504	638480
EGFR	RIPK1	33.03331951940589	335915
CBLB	IRS1	33.00123985180312	515016
NCOR1	SMARCA4	32.988708304435875	1181160
EGFR	SPRY2	32.96099866564185	209110
KAT8	YWHAE	32.95035514571987	36122
FN1	HSPA1B	32.94271756069814	4141929
NCOA1	NR3C1	32.94016847888916	664856
PLCG1	SOS1	32.894190695028726	685851
HNRNPA1	PTBP1	32.874252006305326	92001
KAT8	MORF4L1	32.84450927384816	28515
EGFR	SOS1	32.84291729328294	641144
EPHA2	RBL1	32.827922461856105	484048
AKT1	CSK	32.7992586908079	134552
EGFR	EPHA2	32.7557735298098	581006
EP300	MAPK1	32.73786213060475	105608
NCOA1	PGR	32.712951069774675	264399
CASP8	RB1	32.66213191734573	192078
NEDD4	PDGFRB	32.63080359197312	491118
PDCD6IP	PDGFRB	32.594332646056785	455218
EZH2	PDCD6IP	32.554482594175425	168030
AKT2	ESR1	32.45708458800905	91481
EP300	NUP98	32.377589890427004	2034881
RAF1	SPRY2	32.35695576239375	96651
BSG	FLNA	32.31175911947298	261504
CALR	CDK2	32.30871732775904	45147
EP300	EPAS1	32.28624932296296	1030780
JAK2	KIT	32.284572019783866	534740
CTBP1	KAT2A	32.27618600424978	80736
EPRS	PTBP1	32.251477805951595	340184
ANK1	SPTA1	32.20902980157888	2342671
PDGFRB	SH3KBP1	32.20594572846011	279174
RIPK1	TRAF2	32.1506957301346	147175
CDK5R1	NEDD4	32.12733834208528	127684
NEDD4	SMAD1	32.09295615656026	79953
NCOA1	THRB	32.087614579713815	245935
FN1	PELI2	31.989228447955583	359073
IRS1	JAK2	31.986294368818548	697703
HSP90AA1	LMAN1	31.96833740669831	90715
TAF1	TAF9	31.932785492262155	93336
CREBBP	LIG4	31.91671328754387	979785
FN1	VPS26A	31.825081494008657	220902
HNRNPA1	LMNB1	31.716455821349882	126029
CBL	PLCG1	31.656056725316205	411231
EPHA2	PIK3R1	31.626959644183728	276237
HSP90AA1	TBK1	31.600979117657317	148735
CREBBP	SMARCA4	31.55670463688574	1128235
JUP	XRCC6	31.548468212996227	206707
CENPA	RPA1	31.52722522548231	15266
PTK2	STAT1	31.525152316485446	261384
CTNND1	VCP	31.514528983642137	115530
CDK4	HSP90AA1	31.464657198513436	65340
DLG1	ERBB4	31.440139892222447	370773
ESR1	SKI	31.42015974166378	230000
ITGA4	PXN	31.418249185715524	248884
DDB2	EP300	31.390391982116284	434396
CDK2	YWHAG	31.360611506581762	17642
FLNA	SMAD3	31.34591411143676	280534
APC	JUP	31.320459719935513	904141
FYN	PTK2	31.31922624738354	76404
AIMP2	EPRS	31.318267018540553	212128
CUL3	EIF4G1	31.263108532116377	318813
ESR1	TAB2	31.25847109884998	188808
NEDD4	SMURF2	31.2244393703578	140571
NOTCH1	PTBP1	31.221816370303017	672837
EZH2	HSPA1B	31.209621260788552	678191
NFKBIA	STAT1	31.19249384521777	124896
NEDD4	SGK1	31.191833853367427	115581
APC	NUP98	31.187959467137773	2558034
EP300	FEN1	31.187394564822952	399573
NOTCH1	SMAD3	31.146243429244535	267454
HSP90AA1	LIMK1	31.140328245015922	132215
FN1	HSPA9	31.12530712623378	669822
NCOR1	NR3C1	31.112219635854103	907560
CBL	SPTA1	31.108055030337937	863281
RIPK1	SUMO1	31.081148017312728	10913
FN1	PTBP1	31.066513643389584	701505
F2	SERPINE1	31.051901195887183	125588
HSP90AA1	HSPA8	30.98027814252829	78770
EPHA1	HSP90AA1	30.979100029111635	231960
NCOA1	NCOA2	30.959484899721602	1272107
ITGA4	PRDX6	30.925861766128776	108448
EFNA1	EPHA3	30.920976629293847	49345
FUS	SUV39H1	30.858667314220895	94300
APEX1	HNRNPL	30.85552996370511	56954
NR4A2	RARA	30.838742872975473	88528
AXIN1	LRP6	30.810072013818882	626524
EP300	KDM1A	30.783231823293306	289928
CASP7	XIAP	30.768198828235995	75103
THRA	XRCC5	30.751010014450742	80297
EP300	VDR	30.681630080804865	374591
ITK	PLCG1	30.67895399496419	349720
EP300	SMAD4	30.64875492623149	381007
NOTCH1	VAV1	30.646161370407157	1073006
BCAR1	NCK1	30.629291569457877	131941
TNFAIP3	TRAF6	30.580363603547312	212542
SKIL	XRCC6	30.53457270271258	234202
HSP90AA1	PTK2	30.513175937301796	141800
ESR1	PLEC	30.49493206720996	1819216
DDX58	TBK1	30.457889765354878	274421
AKT1	MTOR	30.454532718645382	257580
EGFR	SYK	30.453775216493923	316837
FYN	SOS1	30.433730030447506	126347
ESR1	KAT6A	30.416520399419966	584855
EP300	KAT5	30.414082320754787	341713
GTF2A1	HSPA9	30.40854398145335	71728
PPARG	ZFYVE9	30.366877328395375	290182
NFKB1	TAB2	30.362883928372412	263680
NUP107	NUP214	30.350148876586076	904947
CREBBP	PPARG	30.334786083341953	421580
CHMP5	PXN	30.330933702758188	32570
EP300	MRE11A	30.313114121375975	541515
ARNT	HSP90AA1	30.306872972425538	144760
NCOA1	NFKB1	30.303019247624633	691626
ABL1	NEDD4	30.287039203080496	409280
EFNA1	EPHA4	30.27539209907451	49345
HSP90AA1	TAB2	30.251944509397788	134260
CREBBP	SMAD1	30.239367995847985	203355
HSP90AA1	ITK	30.220925912715785	119700
CREBBP	IKBKB	30.209286409324363	780160
CTNND1	SRC	30.203670557923388	149545
PDCD6IP	PTK2	30.191558826110253	254776
HSP90AA1	HSPA9	30.1898691232132	109350
BMI1	CUL3	30.186310729725463	57411
MAPK3	SYNE2	30.179441669868652	715408
ANXA2	ITGA4	30.170186512651796	137653
DNMT3A	EZH2	30.165535149763016	172945
EP300	HIF1A	30.162805913657536	925358
PRDX6	RANGAP1	30.160002599035806	57435
AKT1	NOTCH1	30.149565871346624	760628
EGFR	ERBB4	30.121344139825965	587994
NFKB1	NR3C1	30.088515025159467	345184
EP300	ESR2	30.05752361386294	612145
CDK2	CREBBP	30.03685152854218	234990
FN1	PRDX6	30.02662478152564	278706
AKT1	EIF4A1	29.988268369233552	51848
ESR1	TRAF6	29.981908061541247	155346
PTK2	SH3KBP1	29.911242089499382	156296
CALR	NR3C1	29.902002718743745	166536
PLCG1	SYK	29.901868789925913	338932
ANAPC10	LIG4	29.878010504682493	41667
CBX4	SUV39H1	29.87362450369281	102159
EP300	NFKB1	29.86337440923623	942847
EGFR	HSPA8	29.834288215370222	215130
BCL2	CASP8	29.803801936685772	56127
APEX1	WDR77	29.770938763344095	48544
CD44	LCK	29.75863434683197	35336
RB1	SKIL	29.739208352497343	257054
ABL1	PLCG1	29.728323324283878	616924
CDK2	KAT2A	29.718124679528046	57534
RIPK1	XIAP	29.69385812548262	156001
PDGFA	PLCG1	29.68045780235171	132028
ESR1	XRCC5	29.67847839759017	207343
IKBKB	TAB2	29.62664966003389	228034
KAT8	MSL3	29.61293722143492	75455
APC	AXIN1	29.609686202324838	1329366
CALR	P4HB	29.593164504082097	104139
FUS	THRA	29.58823727356676	51544
BMI1	XRCC5	29.587745560679565	83229
BTRC	JUP	29.585504643098716	70991
ERBB4	NEDD4	29.553358809404088	417411
CUL3	SEC23A	29.530852470366426	95523
HSP90AA1	HSPA5	29.52069308545596	91580
JAK1	STAT1	29.506145360565228	450106
JAK2	PLCG1	29.468236453467085	677896
NOTCH1	RB1	29.45287285922859	890021
HNRNPA1	NFKBIA	29.438302534555092	54444
CALR	LGR4	29.437179127637677	196095
NCOR1	NFKB1	29.411277590662934	944325
IRF3	XIAP	29.403422781503707	16259
EZH2	VCP	29.384716703318816	52018
DLG3	ERBB4	29.36409365439971	244443
ESR1	EZH2	29.332014018131787	131426
FN1	RBL1	29.33081748991583	1298076
PXN	SYK	29.31962046787504	130070
HNRNPA1	NR3C1	29.307476231233046	141192
PPARD	PRDX6	29.30710849433308	40856
ESR1	IRS1	29.262757853340133	393830
EP300	SMAD1	29.227827169698926	212541
EIF4G1	ZFYVE9	29.206942530375557	990943
EGFR	SH3KBP1	29.154609285070762	280266
HNRNPA1	HSP90AB1	29.144021861647616	87809
ITGA4	NUP214	29.123760840286252	1189470
EZH2	RORA	29.12210679070678	58942
NEDD4	PDCD6IP	29.120404799132686	324372
NEDD4	PRPF8	29.11476277022132	133420
PTK2	TLN1	29.11131784990704	634464
EGFR	HSP90AB1	29.0585732885869	298511
CCND1	EP300	29.057449080446702	295879
EP300	POLD2	29.05504474837406	560298
HIF1A	OS9	29.053059561905258	128296
KIT	PLCG1	29.019562230152104	627013
CDK4	NCOA2	28.949766982705142	235975
EGFR	PIK3R1	28.949731513958113	330273
NEDD4	TBK1	28.917699462810077	288377
RPA1	SF3B1	28.91558057203156	82485
RB1	SIRT1	28.91044353941726	179224
EIF4G1	ESR1	28.906753226037694	410372
NOTCH1	WWP1	28.891824812814562	920568
CBX4	CBX8	28.856271106062465	94431
FN1	YES1	28.8521148929332	422889
CLOCK	RARA	28.847580885287357	127616
NCOR1	THRA	28.813553361868514	261765
HSPA9	VCL	28.784018233399806	140672
EP300	PIK3R1	28.739526185696207	623373
IRS1	JAK3	28.729096582986188	844583
NCOA1	NCOR1	28.710341343953246	1818405
CDK2	TLN1	28.70318371546736	213176
AKT1	IRS1	28.684432895106326	389244
ESRRA	SRC	28.68153231946991	54597
HNRNPA1	NUDT21	28.66348263656866	13030
NCOA1	TBP	28.65490125837134	110917
IRS1	PIK3CA	28.643201502891472	337844
CBL	NOTCH1	28.60711398939287	827068
SYK	VAV1	28.604570328063502	227504
IKBKB	TRAF6	28.60061448284239	187630
RBL1	SUV39H1	28.591170862053332	211086
PXN	TLN1	28.551521298882307	467048
ABL1	NFKBIA	28.545249504327217	153690
EP300	KAT2B	28.531998293517205	516471
LGR4	RANBP2	28.5128900052254	1734122
MAP3K3	NEDD4	28.495655540420387	198996
EGFR	NCK1	28.49384313168042	149188
EP300	ETS2	28.47231314948182	508358
SKIL	WWP1	28.439137354827466	265872
SYK	TBK1	28.43470682531128	185280
AIMP1	EPRS	28.42856966025846	140585
CCDC101	KAT2A	28.406474643244856	67138
NCOR1	TAB2	28.38688935369791	693270
CAMK2B	HSP90AA1	28.362191055115318	88040
EP300	RXRA	28.338901955253036	343193
CTNNB1	NOTCH1	28.325677668282555	445093
FN1	VCL	28.300202026258518	733593
FYN	ITCH	28.27787324790225	66487
RNPS1	SF3B1	28.274687829263492	32325
XRCC5	XRCC6	28.226278198539887	218503
ITGA4	PTBP1	28.22277458776415	272975
EP300	PPARGC1A	28.212061074069425	830947
ABL1	SOS1	28.205935669013797	532379
EP300	THRA	28.182118672159106	261335
CDK4	HSP90AB1	28.178487951246836	76689
ERO1L	P4HB	28.130208088317744	96634
BCAR1	SH3KBP1	28.081944410367257	247716
NCOR1	SIRT1	28.070971182352025	568935
PRKAA2	PRKAB2	28.058914338755258	30513
ESR1	JUP	28.025004688743167	196157
DPYSL2	RHOA	27.998230632952513	9032
EP300	XRCC6	27.99603408587018	711337
AKT1	PLXNB1	27.989649509859703	676288
PIK3R1	PTK2	27.98092952841418	184164
EZH2	RBBP4	27.980205886872454	34481
NR3C1	RAF1	27.96495961299121	221888
FYN	SUV39H1	27.951773441364367	49911
EPRS	TAB1	27.936846713138465	265768
KAT8	SIRT1	27.922943236455396	89247
ANXA2	SOS1	27.898106505942764	145551
APC	BTRC	27.885374785225665	306770
BCAR1	PTK2	27.87936815726829	342136
DOCK1	SRC	27.855652486049806	222627
CTBP1	HDAC3	27.843499237601534	26619
LCK	SYK	27.839559536090384	134272
EGFR	FKBP4	27.837463424966657	253475
BCAR1	CBL	27.83666705748996	339847
NR1H3	SUV39H1	27.8249246444513	53843
ESR1	MYH9	27.809850354846958	450341
ESR1	SUMO1	27.78710580943823	11615
PPARA	SIRT1	27.774575219715132	110153
CUL3	PLEC	27.774346287618982	1412400
HSP90AA1	HSPA2	27.77248982472898	71380
FN1	NR0B2	27.71685217719491	428091
ABL1	BCAR1	27.710139932135277	510070
ITGA4	TLN1	27.70946990232045	993028
CLOCK	EP300	27.701483332918613	895657
TBK1	TLR3	27.678813093267735	371661
EP300	PPARD	27.66013990080313	431188
EIF4A2	P4HB	27.65456603023482	44401
HNRNPA1	RNF2	27.644072017576484	29209
DNMT3A	SUV39H1	27.640093940173813	171551
CUL1	PTBP1	27.579860443684055	55780
CASP7	STAT1	27.57613599177354	109138
EP300	NCOR1	27.575993056432054	2478870
BCAR1	FYN	27.567144836515467	120934
BTRC	NEDD4	27.534567214705802	91941
FANCM	RPA2	27.52183689778616	223627
CTNNB1	JUP	27.51053433207815	113505
BCAR1	YWHAE	27.50186087187592	107638
HIF1A	HSP90AB1	27.490450873162033	210658
EPHA2	PTK2	27.47095850072958	323828
EGFR	PDIA3	27.469710522402877	241921
PLEC	VCP	27.44608777992039	717072
SMAD3	WWP1	27.440739262804115	76644
BRAF	YWHAZ	27.438146099738766	34245
ESR1	XRCC6	27.420654857600084	193996
BCL2	IKBKB	27.41826652976718	75148
ARHGDIA	ESR1	27.411115482812434	66535
BMI1	RANBP2	27.403475068096185	440056
CREBBP	HIF1A	27.393837777876342	885360
JAK2	JAK3	27.3887830223739	699729
AKT1	HSP90AB1	27.381512016678244	151924
CD44	HBEGF	27.370823395353227	10809
PIK3R1	TLR3	27.344536620729457	302208
CREBBP	XRCC6	27.34148152257808	680590
JUP	TCF7L2	27.33169747255684	121718
ESR1	PPARG	27.316388513281794	120168
BRPF1	KAT6A	27.30535251979677	917507
THRA	XRCC6	27.29861336596474	75109
NUP133	NUP98	27.293246124133873	1084334
BTK	FYN	27.28606066580248	71866
NEDD4	PPARG	27.238742451668017	165648
APEX1	EP300	27.233575041837497	300536
IRS1	PTK2	27.22616317170899	425980
KAT8	PHF20	27.224617098370942	165146
EP300	NCOA2	27.223758349384354	1734097
ANXA2	FN1	27.20637823637921	353691
ESR2	PPARG	27.203567472843304	108968
EGFR	IRS1	27.196996817423383	764721
CUL3	PCBP2	27.19420786232135	44817
DKK1	LRP6	27.194066445966797	114702
EGFR	JAK1	27.19320120077353	667021
FN1	YWHAB	27.18348838170283	188994
ABL1	CBLB	27.177513055646152	388410
LMAN1	P4HB	27.176264713202784	107063
NOTCH1	RBBP4	27.16652245673229	201179
ITCH	PABPC1	27.13803702411576	101698
NCOR1	PPARD	27.128917191352798	431820
CTNNA1	JUP	27.111070308720855	154230
HSP90AA1	TNFAIP3	27.03949999168526	179115
AKT1	RARA	27.032704483076344	95072
SIRT1	SREBF1	27.028312229450336	330820
JAK1	SIRT1	27.02736977364094	288984
HSPA1B	ITGA4	26.969452714628375	1611157
ESR1	FLNA	26.962287164070773	806888
FN1	PTGES3	26.951583538965465	194691
JUN	NEDD4	26.94734131871985	102271
ITCH	RIPK1	26.944824850528903	162980
DOCK1	ELMO1	26.93977443281628	328491
CASP3	RB1	26.935265663929385	104265
NEDD4	SYK	26.93434682402598	224888
MAPKAPK3	NEDD4	26.93140775565118	109024
CAMK2B	THRB	26.93088823042831	61484
IRF3	ISG15	26.91002806581986	5293
APC	RPA2	26.905564306516524	322519
BMI1	PTBP1	26.891165116369336	64626
NEDD4	SMAD2	26.876936669615276	66472
EPRS	SF3B1	26.86172112495767	186350
TAB2	TRAF6	26.8531702865331	159316
HUS1	RPA2	26.85056452864778	35590
HSP90AA1	SREBF1	26.82663497868907	279560
ESRRA	NR0B2	26.81219509978773	57033
EIF4G1	EIF4G2	26.81040571847113	519759
KAT8	WDR5	26.80500012713155	11462
EP300	NCOA1	26.781426645492616	1815831
FN1	SF3B1	26.76997716228037	384045
APC	SNRNP200	26.75503495172788	1770970
EGFR	RPA2	26.734707547169165	135968
NEDD4	RAF1	26.72849289529863	227983
HSPA9	XPO1	26.7268756604454	88794
EP300	ESR1	26.710669387093134	675065
JUN	NCOR1	26.6932153428277	272520
FN1	HNRNPA1	26.6649788962942	458310
CASP6	RB1	26.658724249589284	97838
NEDD4	SKIL	26.631874102468785	306306
FN1	PRPF4	26.629710331219485	514560
EGFR	ESR1	26.627898235556714	357573
RANBP2	SUMO3	26.59227861972343	94693
CASP7	HSPA5	26.559155972290753	58240
CTNND1	FYN	26.54495426668649	112035
CREBBP	MYH9	26.538848753705707	1579945
ABL1	YWHAB	26.537224992808632	69947
NEO1	PTK2	26.495805308239255	416992
EIF4A2	EIF4G1	26.478420892570156	117929
NEDD4	YES1	26.449748790427776	133874
HSPA9	SIRT1	26.41778817725585	129366
HNRNPL	NEDD4	26.412733139550966	176454
CREBBP	EP300	26.41264176737087	2368295
SF3B1	SNRNP200	26.4068417847012	184355
NFKB1	NFKB2	26.40618365868974	420918
MAPK1	SYNE2	26.404167496320866	366224
HSP90AA1	UBE2N	26.40186463178324	13145
E2F4	RBL1	26.399653115111235	186906
ABL1	VAV1	26.387990081730223	414080
CUL3	HSP90AA1	26.377780723449177	101715
APEX1	RPA2	26.364699161500567	31154
CBLB	VAV1	26.36374951558247	335910
EGFR	P4HB	26.363655379088343	300177
APAF1	HSP90AA1	26.363214659003333	289390
MEN1	NFKB2	26.353708065483545	285201
APC	CREBBP	26.34495061624574	2977340
PDGFRB	PLCG1	26.336916324900187	740202
HSP90AA1	MERTK	26.335650477799078	143490
HNRNPA1	ITGA4	26.333076872199854	178340
NCOA1	PPARD	26.330606292170415	316310
